Actual,Predicted,Error,Error_%
0.935,0.93488944,-0.00011056423187261188,0.011825051537177741
0.618,0.61012495,-0.007875054359436029,1.2742806406854414
0.811,0.81112343,0.00012343072891229934,0.015219571999050474
0.836,0.83608055,8.055114746097214e-05,0.00963530472021198
0.433,0.43634632,0.0033463222980499308,0.7728227016281596
0.351,0.3505257,-0.0004742929935455109,0.13512620898732505
0.806,0.8071536,0.001153582572936962,0.14312438870185631
0.758,0.7566621,-0.0013379292488098216,0.17650781646567568
0.679,0.674613,-0.004387001037597704,0.646097354579927
1.036,1.0357776,-0.0002224311828613601,0.02147019139588418
0.812,0.8168229,0.004822886466979925,0.5939515353423552
1.017,1.0147116,-0.00228838157653799,0.2250129377126834
1.05,1.0457381,-0.004261898994445845,0.4058951423281757
1.04,1.034524,-0.005476036071777379,0.5265419299785942
0.589,0.586642,-0.002357973098754851,0.4003349912996351
0.923,0.9192133,-0.0037867050170898864,0.4102605652318403
0.848,0.84628934,-0.0017106633186340092,0.20172916493325582
0.662,0.6624052,0.0004051928520202308,0.06120737945924937
0.864,0.8625094,-0.0014905705451965234,0.1725197390273754
0.987,0.9880308,0.0010307912826538201,0.10443680675317328
0.877,0.8762964,-0.0007035989761352557,0.0802279334247726
1.004,1.0026504,-0.001349619865417484,0.13442428938421155
0.825,0.81954676,-0.005453240871429399,0.6609988935065938
1.022,1.0225717,0.0005716829299926562,0.055937664382843075
1.003,0.9973163,-0.0056836991310118545,0.5666699033910124
0.529,0.5216703,-0.007329718112945582,1.3855799835435882
1.051,1.051789,0.0007890453338623704,0.07507567401164324
0.907,0.9069097,-9.029579162600498e-05,0.009955434578390846
0.874,0.8786456,0.004645598888397218,0.531533053592359
0.176,0.16465694,-0.011343062877655019,6.444922089576716
0.68,0.6738201,-0.006179921627044727,0.9088120039771657
0.822,0.8240723,0.0020723013877869123,0.25210479170157085
0.783,0.78205085,-0.0009491519927978809,0.12121992245183663
0.52,0.5061822,-0.013817806243896502,2.6572704315185582
0.907,0.91011703,0.0031170301437377645,0.3436637424187171
0.747,0.7558414,0.008841374397277835,1.1835842566636994
0.97,0.9716409,0.0016408848762512473,0.16916338930425232
0.859,0.85841554,-0.0005844559669494487,0.06803911140272977
0.796,0.7965266,0.0005266108512878009,0.06615714212158302
0.717,0.7091446,-0.00785540771484372,1.0955938235486362
0.922,0.92976826,0.0077682642936706126,0.8425449342375935
0.99,0.9834923,-0.006507685184478751,0.6573419378261365
0.919,0.9189081,-9.188079833988283e-05,0.009997910591935019
0.906,0.90324,-0.0027599749565124787,0.30463299740755834
0.939,0.9379744,-0.0010256066322326118,0.10922328351785004
0.78,0.7780344,-0.0019656109809875755,0.2520014078189199
0.737,0.74736196,0.010361958026885998,1.4059644541229306
0.543,0.5386261,-0.004373925209045448,0.8055110882219978
1.009,1.007037,-0.001962956428527729,0.19454474019105344
