Actual,Predicted,Error,Error_%
0.885,0.884302971942793,-0.0006970280572070608,0.07876023245277523
0.931,0.9301150124286733,-0.0008849875713267119,0.09505774128106464
1.214,1.2195753976818322,0.005575397681832239,0.45925845814104116
0.91,0.9116048333142721,0.0016048333142720805,0.17635530926066817
0.38,0.3785443112179694,-0.0014556887820306175,0.3830759952712151
0.675,0.6719871114549828,-0.003012888545017245,0.4463538585210733
0.954,0.9532862697871879,-0.0007137302128120693,0.07481448771614982
0.647,0.6453431470935744,-0.0016568529064255877,0.2560823657535684
1.157,1.1558302022931248,-0.0011697977068751975,0.10110611122516831
1.018,1.0195299505892734,0.00152995058927341,0.15028984177538407
0.587,0.5841100345709194,-0.0028899654290805987,0.49232801176841545
1.07,1.0705544080166323,0.0005544080166322018,0.051813833330112316
0.834,0.8323441289611887,-0.001655871038811263,0.19854568810686607
0.214,0.22307149287414513,0.009071492874145132,4.239015361750061
1.147,1.1446615500299488,-0.0023384499700511707,0.20387532432878558
1.081,1.0809495272993983,-5.047270060165587e-05,0.0046690749862771394
0.626,0.6242474710312967,-0.0017525289687032597,0.27995670426569647
1.113,1.113294992909458,0.00029499290945800283,0.02650430453351328
0.838,0.837264449955072,-0.0007355500449279795,0.08777446836849398
0.359,0.3560487212591127,-0.0029512787408872976,0.8220832147318379
1.02,1.0219548469052668,0.001954846905266816,0.19165165737909962
1.04,1.0410399226403273,0.0010399226403272621,0.09999256156992904
1.024,1.0215629354530393,-0.0024370645469606877,0.23799458466412965
1.179,1.1763937725151776,-0.002606227484822421,0.22105406995949284
1.038,1.037557983518099,-0.0004420164819010086,0.04258347609836306
0.672,0.6759895343575598,0.003989534357559776,0.5936807079702048
0.914,0.9137891982610611,-0.00021080173893894827,0.02306364758631819
0.885,0.8849853889536107,-1.4611046389334525e-05,0.0016509656937101157
0.874,0.873676623795197,-0.00032337620480304974,0.03699956576693933
1.102,1.0998902086044606,-0.002109791395539462,0.19145112482209273
0.943,0.9440437934666118,0.0010437934666118753,0.1106885966714608
1.072,1.071355688032536,-0.0006443119674641729,0.06010372830822508
1.018,1.0199550479483654,0.0019550479483654293,0.19204793205947243
0.79,0.7895420392675312,-0.00045796073246884283,0.0579697129707396
0.686,0.6861284997453885,0.0001284997453884218,0.018731741310265566
0.937,0.9362469903412362,-0.0007530096587639035,0.0803638910100217
0.138,0.13114696300372897,-0.006853036996271045,4.965968837877568
0.933,0.932626646305829,-0.00037335369417101916,0.04001647311586486
0.631,0.6327269454953532,0.0017269454953532382,0.2736839136851407
0.148,0.14886121485235654,0.0008612148523565455,0.5819019272679362
0.061,0.06139741149083019,0.0003974114908301893,0.6514942472626054
1.078,1.0768507074401716,-0.0011492925598284298,0.10661341000263727
1.114,1.110476049076976,-0.003523950923024044,0.316333116968047
0.157,0.1531625015022891,-0.003837498497710895,2.4442665590515253
0.98,0.9809482259141067,0.000948225914106704,0.09675774633741877
1.17,1.1647152968987347,-0.005284703101265276,0.4516840257491689
0.642,0.6442285673697178,0.002228567369717771,0.34712887378781476
1.032,1.0335821397146083,0.0015821397146082994,0.15330811188064916
0.642,0.6397709094715268,-0.0022290905284731988,0.3472103626905294
0.273,0.27427914974748124,0.001279149747481223,0.46855302105539304
0.996,0.9959185150473412,-8.148495265880573e-05,0.00818122014646644
0.767,0.7662271488630508,-0.0007728511369492486,0.10076286009768559
0.75,0.7518582841308378,0.0018582841308377729,0.24777121744503638
1.063,1.0610478377082495,-0.0019521622917504367,0.1836464996943026
1.027,1.0286347005990102,0.0016347005990102748,0.15917240496692064
1.136,1.1388110484825136,0.0028110484825136783,0.24745145092549986
1.039,1.039132960235492,0.00013296023549203007,0.012796942780753617
0.687,0.6883546983221892,0.0013546983221891518,0.19719043991108468
0.902,0.9016808969313419,-0.000319103068658122,0.03537728033903791
0.929,0.9289440138986932,-5.598610130685966e-05,0.006026490991050555
0.481,0.477342634038144,-0.0036573659618560073,0.7603671438370078
0.39,0.38687728826344514,-0.003122711736554873,0.800695317065352
0.895,0.8956760742898836,0.0006760742898835881,0.07553902680263555
0.843,0.8429544136913277,-4.558630867224078e-05,0.005407628549494755
0.755,0.7560265643135913,0.0010265643135912716,0.13596878325712208
1.151,1.1511780091377992,0.00017800913779919547,0.0154656071067937
0.902,0.9024573029872327,0.00045730298723267726,0.0506987790723589
1.13,1.12992853379962,-7.146620037978835e-05,0.006324442511485695
1.167,1.1643938794396411,-0.0026061205603589155,0.22331795718585393
1.156,1.1569759955898813,0.0009759955898813732,0.08442868424579354
0.655,0.6546865892182686,-0.0003134107817314158,0.04784897431013981
1.025,1.0229749397181482,-0.002025060281851676,0.19756685676601718
0.942,0.9437392293883996,0.0017392293883996546,0.18463156989380622
0.735,0.7356642462061244,0.0006642462061243748,0.0903736334863095
0.96,0.959170086916573,-0.0008299130834269475,0.08644927952364037
1.097,1.0960445759854291,-0.000955424014570827,0.0870942583929651
0.974,0.9732748274115927,-0.000725172588407319,0.07445303782416007
1.116,1.1197778282982722,0.0037778282982721123,0.33851508049033263
0.917,0.9159312873286555,-0.0010687126713445627,0.11654445707138088
1.135,1.1328065666066514,-0.002193433393348654,0.19325404346684175
1.114,1.1113239311443448,-0.0026760688556553003,0.24022162079491025
0.588,0.5901282385891018,0.0021282385891018274,0.3619453382826237
1.168,1.1716121335303291,0.003612133530329187,0.3092580077336633
1.008,1.00711030691347,-0.0008896930865300856,0.08826320302877833
0.971,0.9724696987014935,0.0014696987014934937,0.15135928954618885
0.195,0.2039473661203574,0.008947366120357403,4.588392882234565
0.756,0.7550133037352386,-0.0009866962647614441,0.13051537893669896
0.914,0.9148646831686071,0.0008646831686071055,0.0946042854055914
0.87,0.8687487110659676,-0.0012512889340323685,0.1438263142565941
0.577,0.5795996537228805,0.0025996537228805128,0.4505465724229658
1.008,1.0083485471258622,0.0003485471258621864,0.03457808788315341
0.83,0.8298329243086375,-0.00016707569136242828,0.020129601368967263
1.078,1.0771328354091092,-0.0008671645908908676,0.08044198431269643
0.955,0.9535869206254518,-0.001413079374548154,0.147966426654257
0.885,0.8846017416669769,-0.00039825833302309377,0.04500094158453037
0.796,0.798095418530294,0.0020954185302939354,0.26324353395652456
1.025,1.025320503461565,0.00032050346156498044,0.03126863039658346
1.1,1.1014924979345408,0.0014924979345407596,0.13568163041279632
1.021,1.0210914750455986,9.147504559869901e-05,0.008959358041008718
1.007,1.007714011683776,0.0007140116837760502,0.07090483453585404
