Actual,Predicted,Error,Error_%
0.952,0.957815000000002,0.005815000000002013,0.610819327731304
0.921,0.9153400000000006,-0.005659999999999443,0.614549402822958
0.98,0.9750800000000011,-0.004919999999998925,0.502040816326421
0.113,0.13249499999999992,0.019494999999999915,17.252212389380457
0.843,0.8435649999999995,0.0005649999999994826,0.06702253855272629
0.547,0.543605000000002,-0.0033949999999980385,0.6206581352830052
1.024,1.025265,0.0012650000000000716,0.123535156250007
0.91,0.9165499999999993,0.006549999999999279,0.7197802197801405
0.892,0.8973949999999999,0.005394999999999928,0.6048206278026824
0.926,0.9196950000000019,-0.006304999999998118,0.6808855291574641
0.351,0.3543600000000001,0.0033600000000001407,0.9572649572649974
1.065,1.0641750000000008,-0.0008249999999991875,0.07746478873231807
0.626,0.6323899999999996,0.006389999999999563,1.0207667731628693
0.567,0.5639649999999999,-0.00303500000000001,0.5352733686067037
0.852,0.8536450000000008,0.0016450000000007847,0.19307511737098412
0.726,0.7400000000000004,0.014000000000000457,1.9283746556474457
0.968,0.9672500000000005,-0.0007499999999994733,0.0774793388429208
0.989,0.9897250000000016,0.000725000000001641,0.0733063700709445
0.7,0.6995699999999991,-0.0004300000000008186,0.06142857142868838
0.659,0.6639049999999997,0.004904999999999715,0.7443095599392587
0.786,0.7826249999999993,-0.003375000000000683,0.4293893129771861
0.659,0.6531550000000006,-0.005844999999999434,0.8869499241273799
0.859,0.8579399999999999,-0.001060000000000061,0.12339930151339476
0.907,0.9055149999999982,-0.001485000000001846,0.1637265711137647
0.193,0.18962999999999997,-0.0033700000000000396,1.7461139896373261
0.729,0.7179299999999996,-0.011070000000000357,1.5185185185185677
0.277,0.28166999999999937,0.004669999999999341,1.6859205776170907
0.624,0.6297850000000002,0.005785000000000151,0.9270833333333575
1.02,1.025364999999999,0.005364999999998954,0.5259803921567602
0.941,0.9362249999999993,-0.00477500000000064,0.5074388947928417
0.823,0.8286100000000001,0.005610000000000115,0.6816524908870127
0.885,0.8863849999999981,0.0013849999999980822,0.15649717514102623
1.009,1.0067699999999977,-0.0022300000000021747,0.22101090188326808
0.779,0.7870900000000002,0.008090000000000153,1.0385109114249234
0.784,0.7878449999999997,0.0038449999999996542,0.4904336734693437
0.918,0.9104499999999989,-0.007550000000001167,0.8224400871460966
0.68,0.6848300000000007,0.004830000000000667,0.7102941176471569
0.829,0.8329250000000014,0.0039250000000014,0.4734620024127141
1.009,1.0109199999999978,0.0019199999999979234,0.19028741328026993
0.591,0.5984449999999983,0.00744499999999837,1.2597292724193518
0.957,0.9472449999999991,-0.009755000000000846,1.019331243469263
0.941,0.942370000000002,0.0013700000000020918,0.14558979808736364
1.027,1.0302499999999997,0.003249999999999753,0.31645569620250763
1.018,1.021994999999999,0.003994999999999083,0.3924361493122871
0.921,0.9202650000000026,-0.0007349999999974877,0.07980456026031353
0.958,0.958480000000002,0.00048000000000203435,0.050104384133824044
0.538,0.5324399999999997,-0.0055600000000003424,1.0334572490706957
0.461,0.4623249999999993,0.001324999999999299,0.2874186550974618
0.581,0.5903699999999984,0.009369999999998435,1.612736660929163
0.877,0.8814099999999999,0.004409999999999914,0.5028506271379606
0.808,0.8144649999999994,0.006464999999999388,0.8001237623761618
1.004,1.0104499999999983,0.0064499999999982904,0.6424302788842918
0.941,0.9403300000000011,-0.0006699999999988382,0.07120085015928143
1.041,1.0386050000000009,-0.002394999999999037,0.23006724303545023
1.064,1.057285000000001,-0.006714999999999138,0.63110902255631
0.936,0.9340700000000021,-0.0019299999999979889,0.20619658119636633
0.978,0.9760500000000011,-0.001949999999998897,0.19938650306737188
0.966,0.9660549999999998,5.4999999999805205e-05,0.005693581780518138
0.862,0.8666350000000024,0.004635000000002387,0.5377030162415762
0.835,0.8317249999999978,-0.0032750000000021373,0.3922155688625314
0.134,0.13668999999999998,0.00268999999999997,2.0074626865671417
0.472,0.4650449999999991,-0.006955000000000877,1.4735169491527285
0.928,0.921130000000002,-0.006869999999998044,0.7403017241377202
0.855,0.8545100000000005,-0.0004899999999994353,0.057309941520401794
0.674,0.6724099999999993,-0.0015900000000007575,0.23590504451049812
1.051,1.056600000000003,0.005600000000003158,0.5328258801144774
0.577,0.5632650000000003,-0.013734999999999609,2.38041594454066
0.962,0.9681599999999999,0.006159999999999943,0.6403326403326345
0.965,0.9700749999999997,0.005074999999999719,0.5259067357512662
0.819,0.8199499999999992,0.0009499999999992292,0.11599511599502188
0.971,0.9718099999999997,0.0008099999999997554,0.08341915550975854
0.542,0.5317850000000007,-0.010214999999999308,1.8846863468633408
0.364,0.36303499999999994,-0.0009650000000000492,0.2651098901099036
0.966,0.9639150000000011,-0.0020849999999988933,0.2158385093166556
0.796,0.8018600000000007,0.0058600000000006425,0.7361809045226937
0.589,0.569669999999999,-0.019330000000000958,3.2818336162989743
0.969,0.968355000000001,-0.0006449999999990075,0.06656346749215764
1.108,1.117859999999999,0.00985999999999887,0.8898916967508004
1.024,1.0266699999999993,0.002669999999999284,0.26074218749993006
0.95,0.9414349999999991,-0.008565000000000822,0.9015789473685077
0.721,0.7161849999999997,-0.004815000000000236,0.6678224687933754
0.53,0.5251000000000006,-0.00489999999999946,0.9245283018866907
1.025,1.0111300000000014,-0.013869999999998495,1.3531707317071702
0.904,0.9023550000000001,-0.0016449999999998965,0.18196902654866112
0.888,0.8978649999999994,0.009864999999999347,1.1109234234233498
0.827,0.8220850000000003,-0.00491499999999967,0.5943168077387752
1.005,1.0144549999999966,0.00945499999999666,0.9407960199001654
0.935,0.9346050000000002,-0.00039499999999981217,0.042245989304792744
1.025,1.0244000000000004,-0.0005999999999994898,0.05853658536580389
1.001,1.0083749999999974,0.007374999999997467,0.7367632367629838
1.076,1.0743349999999985,-0.0016650000000015819,0.15473977695181987
0.667,0.6762849999999995,0.009284999999999433,1.392053973013408
0.745,0.75104,0.006040000000000045,0.8107382550335631
0.849,0.8542350000000016,0.005235000000001655,0.6166077738517851
0.894,0.9000700000000009,0.006070000000000908,0.6789709172260523
0.81,0.811290000000001,0.0012900000000009015,0.15925925925937057
0.845,0.8526250000000009,0.007625000000000881,0.9023668639054298
0.588,0.5702849999999987,-0.017715000000001258,3.0127551020410306
0.896,0.8940599999999987,-0.001940000000001274,0.21651785714299934
0.999,0.9998600000000003,0.000860000000000305,0.08608608608611662
0.56,0.5516750000000016,-0.008324999999998473,1.48660714285687
