Actual,Predicted,Error,Error_%
1.025,1.0243849999999992,-0.0006150000000006983,0.06000000000006814
0.942,0.9516049999999996,0.009604999999999642,1.0196390658173717
0.735,0.7406950000000001,0.005695000000000117,0.7748299319728049
0.96,0.9613400000000004,0.001340000000000452,0.1395833333333804
1.097,1.1004449999999988,0.00344499999999881,0.3140382862350784
0.974,0.9787999999999998,0.004799999999999804,0.49281314168375817
1.116,1.1223800000000024,0.006380000000002273,0.5716845878138237
0.917,0.9117049999999997,-0.005295000000000383,0.5774263904035314
1.135,1.1331149999999983,-0.0018850000000016909,0.16607929515433398
1.114,1.1050100000000014,-0.008989999999998721,0.8070017953320217
0.588,0.5803549999999994,-0.007645000000000568,1.3001700680273076
1.168,1.176845000000001,0.008845000000001102,0.7572773972603684
1.008,1.0085149999999994,0.0005149999999993771,0.05109126984120804
0.971,0.9809949999999985,0.009994999999998533,1.029351184345884
0.195,0.18683000000000002,-0.008169999999999983,4.189743589743581
0.756,0.7578649999999998,0.0018649999999997835,0.24669312169309307
0.914,0.9157050000000008,0.0017050000000007337,0.18654266958432533
0.87,0.87365,0.003650000000000042,0.4195402298850623
0.577,0.570169999999999,-0.006830000000001002,1.1837088388216641
1.008,1.012084999999999,0.004084999999999006,0.40525793650783787
0.83,0.8312699999999985,0.00126999999999855,0.1530120481925964
1.078,1.0763749999999992,-0.0016250000000008757,0.15074211502791054
0.955,0.9514100000000005,-0.003589999999999427,0.3759162303664321
0.885,0.8924200000000007,0.007420000000000648,0.8384180790961185
0.796,0.7879050000000007,-0.008094999999999297,1.0169597989948864
1.025,1.0386049999999998,0.013604999999999867,1.327317073170719
1.1,1.099975000000004,-2.4999999996166977e-05,0.0022727272723788157
1.021,1.0243549999999992,0.0033549999999993307,0.3285994123407768
1.007,1.005174999999999,-0.0018250000000008537,0.18123138033772135
1.043,1.041879999999999,-0.001120000000000898,0.10738255033565659
0.867,0.8668499999999993,-0.00015000000000064961,0.017301038062358665
0.819,0.8296199999999988,0.010619999999998853,1.2967032967031566
0.604,0.5930049999999987,-0.01099500000000131,1.820364238410813
1.121,1.120950000000002,-4.9999999998107114e-05,0.004460303300455585
